nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code
0,250544,49,250544.jpg,Ash Gourd (Appox : 2 kg /Pc),"[""250544.jpg"",""250544-1.jpg"",""250544-2.jpg"",""250544-3.jpg"","" "",]",33,30,10,1,1,23,0,0,0,0,0,0,1,1,0,0,0,0,"Ash gourdÂ is a vine which is eaten as a vegetable. It is oblong in shape, can be around 1 to 2 metres in length, have a smooth or finely ribbed rind and a lightly yellow or greenish flesh. This gourd keeps well for a longer time and is thus readily exported.",,,20-12-2050,0,1,5,4,1,0,[],0,0,6563|14,0
0,342749,49,342749.jpg,Avarai Peeled Seeds Packed-250 g,"[""342749.jpg"",""342749-1.jpg"",""342749-2.jpg"",""342749-3.jpg"","" "",]",48,44,10,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,"Avarai is popularly known as hyacinth beans , lablab beans or field beans in English. They are also known as surti papdi/surti lilva in hindi. These beans have a signature aroma. Ask any avarekai lover and they will invariably mention that deep, rich scent of the bean.",,,20-12-2050,0,0,5,4,1,0,[],0,0,9066|15|16,0
0,250624,49,250624.jpg,Avocado (Appox : 1 kg /4 Pc),"[""250624.jpg"",""250624-1.jpg"",""250624-2.jpg"",""250624-3.jpg"","" "",]",396,360,10,1,1,22,0,0,0,0,0,0,1,1,0,0,0,0,"<h1 style=""text-align: center"">Avocado</h1>
<span style=""font-weight: 400"">Buy Fresh AvocadoÂ from </span><a href=""https://sampurna-bazaar.com/""><span style=""font-weight: 400"">sampurna-bazaar.com</span></a><span style=""font-weight: 400""> at the best price and get free shipping &amp; Express delivery in north Bangalore.</span>

<b>About</b>

AnÂ <b>avocado</b>Â is a bright green fruit with a large pit and dark leathery skin. They're also known as alligator pears or butter fruit.Â <b>Avocados</b>Â are a favorite of the produce section. They're the go-to ingredient for guacamole dips.

<b>Nutritional info:</b>
<ul class=""list-check"">
 	<li>368 Calories</li>
 	<li>4.6g of Protein</li>
 	<li>19.62g of Carbohydrate</li>
 	<li>1166mg of Potassium</li>
 	<li>23.0mg of Vitamin C</li>
 	<li>175mg Beta-sitosterol</li>
 	<li>0mg Cholesterol</li>
</ul>
<b>Benefits:</b>
<ul class=""i8Z77e"">
 	<li class=""TrT0Xe"">Avocado Is Incredibly Nutritious. ...</li>
 	<li class=""TrT0Xe"">They Contain MoreÂ <b>Potassium</b>Â Than Bananas. ...</li>
 	<li class=""TrT0Xe"">Avocado Is Loaded WithÂ <b>Heart</b>-Healthy Monounsaturated Fatty Acids. ...</li>
 	<li class=""TrT0Xe"">Avocados Are Loaded WithÂ <b>Fiber</b>. ...</li>
 	<li class=""TrT0Xe"">Eating Avocados Can LowerÂ <b>Cholesterol</b>Â and Triglyceride Levels. ...</li>
 	<li class=""TrT0Xe"">People Who Eat Avocados Tend to Be Healthier.</li>
</ul>",,,20-12-2050,0,1,5,4,1,0,[],0,0,6582|18,0
0,250625,49,250625.jpg,Baby Corn - Peeled,"[""250625.jpg"",""250625-1.jpg"",""250625-2.jpg"",""250625-3.jpg"","" "",]",110,100,10,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,"<h1 style=""text-align: center"">Baby Corn</h1>
<span style=""font-weight: 400"">Buy Fresh Baby Corn Online from </span><a href=""https://sampurna-bazaar.com/""><span style=""font-weight: 400"">sampurna-bazaar.com</span></a><span style=""font-weight: 400""> at the best price in India and enjoy free shipping and Express delivery in north Bangalore.</span>

<b>About</b>

<span style=""font-weight: 400""><a href=""https://sampurna-bazaar.com/product-category/pantry/fruits-vegetables/"">Baby corn</a> (also known as young corn, cornets, or baby sweetcorn) is a cereal grain taken from corn harvested early while the stalks are still small and immature. It is one of the most imported vegetables across the world. Baby Corn is smaller and sweeter due to being harvested at a premature stage. They are delicious in stir-fries, lightly steamed, and finished with butter or even eaten raw.</span>

<b>Nutritional info:</b>
<ul>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Corn contains a good amount of proteins and carbohydrates, making it great energy food.Â </span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Corn being predominantly rich in sugar and protein, vitamins A, C, K, E, B2, B5, also choline and fiber.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn holds a lower starch content.</span></li>
</ul>
<b>Benefits:</b>
<ul>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is very low in calories. 100 grams of baby corn has only 26 calories.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corns picked at the correct age are full of beneficial fibers. Fiber helps control blood sugar levels and is also good for the heart. Fiber takes the longest to digest, thereby inducing a feeling of fullness.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">baby corn is less starchy.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is an extremely nutrient-dense veggie.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is packed with both soluble and insoluble fibers. Fibers help stimulate healthy digestion.</span></li>
</ul>",,,20-12-2050,0,1,5,4,1,0,1000|500,1,0,6583|19|20,0
0,368181,49,368181.jpg,Baby Corn Peeled -250g(Packed),"[""368181.jpg"",""368181-1.jpg"",""368181-2.jpg"",""368181-3.jpg"","" "",]",34,34,0,1,1,23,0,0,1,200,0,0,0,0,0,0,0,0,"<h1 style=""text-align: center"">Baby Corn</h1>
<span style=""font-weight: 400"">Buy Fresh Baby Corn Online from </span><a href=""https://sampurna-bazaar.com/""><span style=""font-weight: 400"">sampurna-bazaar.com</span></a><span style=""font-weight: 400""> at the best price in India and enjoy free shipping and Express delivery in north Bangalore.</span>

<b>About</b>

<span style=""font-weight: 400""><a href=""https://sampurna-bazaar.com/product-category/pantry/fruits-vegetables/"">Baby corn</a> (also known as young corn, cornets, or baby sweetcorn) is a cereal grain taken from corn harvested early while the stalks are still small and immature. It is one of the most imported vegetables across the world. Baby Corn is smaller and sweeter due to being harvested at a premature stage. They are delicious in stir-fries, lightly steamed, and finished with butter or even eaten raw.</span>

<b>Nutritional info:</b>
<ul>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Corn contains a good amount of proteins and carbohydrates, making it great energy food.Â </span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Corn being predominantly rich in sugar and protein, vitamins A, C, K, E, B2, B5, also choline and fiber.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn holds a lower starch content.</span></li>
</ul>
<b>Benefits:</b>
<ul>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is very low in calories. 100 grams of baby corn has only 26 calories.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corns picked at the correct age are full of beneficial fibers. Fiber helps control blood sugar levels and is also good for the heart. Fiber takes the longest to digest, thereby inducing a feeling of fullness.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">baby corn is less starchy.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is an extremely nutrient-dense veggie.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is packed with both soluble and insoluble fibers. Fibers help stimulate healthy digestion.</span></li>
</ul>",,,20-12-2050,0,0,5,4,1,0,[],0,0,9723|19|20,0
0,250626,49,250626.jpg,Baby Corn unpeeled 500 g (Packed),"[""250626.jpg"",""250626-1.jpg"",""250626-2.jpg"",""250626-3.jpg"","" "",]",48,44,10,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,"A young sweet-tasting corn, baby corns are small in size and handpicked before they mature. Baby corns have a wide variety of uses. ... Toss them on your pastas, vegetable soups, stir fries, manchurian and stews.",,,20-12-2050,0,0,5,4,1,0,[],0,0,6584|19|21,0
0,250512,49,250512.jpg,Baby Potato (1 kg Packed),"[""250512.jpg"",""250512-1.jpg"",""250512-2.jpg"",""250512-3.jpg"","" "",]",45,45,0,1,1,23,0,0,0,0,1,1,0,0,0,0,0,0,"A young sweet-tasting corn, baby corns are small in size and handpicked before they mature. Baby corns have a wide variety of uses. ... Toss them on your pastas, vegetable soups, stir fries, manchurian and stews.",,,20-12-2050,0,1,5,4,1,0,[],0,0,6554|143|24|22|160,0
0,250103,49,250103.jpg,Banana - Nendran,"[""250103.jpg"",""250103-1.jpg"",""250103-2.jpg"",""250103-3.jpg"","" "",]",72,65,10,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,"Chengazhikodan Nendran Banana, also known Chengazhikode Banana, is among the most popular traditional fruits cultivated in Thrissur district, Kerala. ... The mature fruits are pale yellow and, on ripening, turn golden yellow with red patches",,,20-12-2050,0,0,5,4,1,0,1000|500,1,0,31|25|26|27|28|29|30|32|33|1252,0
0,250553,49,250553.jpg,Banana - Raw,"[""250553.jpg"",""250553-1.jpg"",""250553-2.jpg"",""250553-3.jpg"","" "",]",61,55,10,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,"<h1 style=""text-align: center""><strong>Raw </strong><strong>Banana </strong></h1>
<span style=""font-weight: 400"">Buy Raw Banana Online from </span><strong><a href=""https://sampurna-bazaar.com/"">sampurna-bazaar.com</a></strong><span style=""font-weight: 400""> at the best price and get free shipping and  Express delivery in north Bangalore.</span>

<b>About</b>

<a href=""https://sampurna-bazaar.com/product-category/pantry/fruits-vegetables/""><b>Raw bananas</b></a> are the fiber-rich miracle food that can be great for diabetics. They help in maintaining blood sugar and also help in keeping the heart-healthy. <b>Raw bananas</b> or green <b>bananas</b> are widely cultivated in southern India and are in fact used in most Indian cuisines.

Raw bananas are used to make scrumptious meals. It is used in the northern part of the country to make curries, koftas, pakoras, and kebabs. In South India, raw banana chips. It could be boiled, steamed, batter-fried, stir-fried, deep-fried, mashed, curried, and stuffed in salads. The fruit is a powerhouse of nutrients. Nutritionists say that green bananas are high in fiber and are helpful for people with digestive and bowel problems. It is helpful for people suffering from constipation and IBS. It has potassium which acts as a vasodilator. Potassium regulates the level of blood pressure. Green bananas have a high content of protopectin which gives off ethylene gas and convert starch into digestible fiber.

&nbsp;

<b>Nutritional info:</b>

Fiber: 3.1 grams.

Potassium: 12% of the RDI.

Vitamin B6: 20% of the RDI.

Vitamin C: 17% of the RDI.

<b>Benefits:</b>

1. Full of Fiber

2. Good for Heart

3. Weight Loss Benefits

4. Excellent Source Of Vitamins

5.  Good for diabetics

6. Good Source of resistant starch

7. Tummy problems
<p style=""text-align: right"">Buy Raw Banana</p>",,,20-12-2050,0,1,5,4,1,0,1000|500,1,0,31|25|26|27|28|29|30|32|33|1252,0
0,250110,49,250110.jpg,Banana - Red,"[""250110.jpg"",""250110-1.jpg"",""250110-2.jpg"",""250110-3.jpg"","" "",]",88,80,10,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,"Red bananas are smaller in size than a common banana and the peel is a deep red or purple. It has a creamy white to pink flesh, with a slight raspberry-banana flavor. The overall taste is similar to a common yellow banana. They are imported from Costa Rica and are a favorite in Central America.",,,20-12-2050,0,1,5,4,1,0,1000|500,1,0,31|25|26|27|28|29|30|32|33|1252,0
0,250116,49,250116.jpg,Banana - Robusta,"[""250116.jpg"",""250116-1.jpg"",""250116-2.jpg"",""250116-3.jpg"","" "",]",30,27,10,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,"<h1 style=""text-align: center"">Banana Robusta</h1>
<span style=""font-weight: 400"">Buy Fresh Banana - Robusta from </span><a href=""https://sampurna-bazaar.com/""><span style=""font-weight: 400"">sampurna-bazaar.com</span></a><span style=""font-weight: 400""> at the best price and get free shipping and  Express delivery in north Bangalore.</span>

<b>About</b>

<b>Robusta bananas</b> are the fruits of a <b>banana</b> cultivar belonging to the Cavendish subgroup. This is the commercially grown <b>Banana</b> cultivar in the country and is the most consumed fruit. These <b>bananas</b> are naturally ripened without the use of any chemicals helping the fruit to attain a good taste.

<b>Nutritional info:</b>
<ul>
 	<li><strong>Calories</strong>: 105</li>
 	<li><strong>Fat</strong>: 0.4g</li>
 	<li><strong>Sodium</strong>: 1.2mg</li>
 	<li><strong>Carbohydrates</strong>: 27g</li>
 	<li><strong>Fiber</strong>: 3.1g</li>
 	<li><strong>Sugars</strong>: 14.4g</li>
 	<li><strong>Protein</strong>: 1.3g</li>
</ul>
<b>Benefits:</b>

One <b>banana</b> can provide nearly 10 percent of your daily fiber requirement. Vitamin B6 can also help protect against Type 2 diabetes and aid in weight loss, according to Flores. In general, <b>bananas</b> are a great weight loss food because they taste sweet and are filling, which <b>helps</b> curb cravings.",,,20-12-2050,0,1,5,4,1,0,1000|500,1,0,31|25|26|27|28|29|30|32|33|1252,0
0,250549,49,250549.jpg,Banana - Stem (Each),"[""250549.jpg"",""250549-1.jpg"",""250549-2.jpg"",""250549-3.jpg"","" "",]",20,18,10,1,1,22,0,0,0,0,0,0,1,1,0,0,0,0,"Banana stems vary in size, averaging at least five centimeters in diameter when sold in markets, and are cylindrical to elongated in shape. The outer layer of the stem is a fibrous, green sheath that is inedible and tough to remove.",,,20-12-2050,0,1,5,4,1,0,[],0,0,31|25|26|27|28|29|30|32|33|1252,0
